post_id,page_id,page_name,page_category,message,story,type,permalink,created_time_gmt,created_time_taipei,link_url,link_name,link_description,like_count,haha_count,love_count,angry_count,sad_count,wow_count,comment_count,share_count
233849906653070_2400321930005846,233849906653070,陳歐珀,Politician,"「香港局勢急劇惡化，中共出動黑社會」一個看起來有些誇張的標題，卻在香港真真實實上演。

前兩天的香港，港警再度以催淚彈、橡膠子彈攻擊遊行民眾，並默許一些身份不明的白衣人進入地鐵站，以棍棒毆打無辜市民，造成許多市民受傷，其暴力行徑極為惡劣。

這就是中國國民黨某些人說的「和平共處」。

中共可能以為「民主、自由」，能與威權並存，才提出「一國兩制」這種荒謬的想法。更荒謬的是，台灣有一群人正在說可以與這種威權政府「和平共處」，還說中國對台灣的打壓已經「不那麼嚴重」。

今日的香港，不止是未來的台灣，更是三十年前台灣曾發生過的真實場景，台灣人民上街頭，爭取民主及應有的權益，卻被警察毆打，甚至被黑道威脅。

民主不能倒退走！
譴責暴力，守護民主！

香港的朋友，加油，也請大家繼續關注，一起 #撐香港。

影片來源：https://reurl.cc/G1gb3",,video,https://www.facebook.com/233849906653070/posts/2400321930005846/,2019-07-23T03:11:55+0000,2019-07-23T11:11:55,https://www.facebook.com/chenoupo/videos/2312373929001347/,,,84,0,0,0,0,0,11,5
233849906653070_2398563136848392,233849906653070,陳歐珀,Politician,"#宜蘭之光 #台灣之光 
恭喜昀儒T2桌球賽奪冠！

昀儒是歐珀的姪孫，從小就謙卑努力又孝順，定下目標後絕不放棄，年紀輕輕就有非凡的實力，相信以這樣的個性繼續堅持到底，未來一定會愈來愈好，讓宜蘭人得意、讓台灣人驕傲！",,link,https://www.facebook.com/233849906653070/posts/2398563136848392/,2019-07-22T03:11:22+0000,2019-07-22T11:11:22,https://www.cna.com.tw/news/firstnews/201907215004.aspx?utm_source=LINE&utm_medium=share&utm_campaign=lineuser,林昀儒擊敗中國名將樊振東 T2桌球鑽石賽奪冠[影] | 運動 | 重點新聞 | 中央社 CNA,台灣年僅17歲的「桌球神童」林昀儒，今晚在T2桌球鑽石賽馬來西亞站男單決賽，以4比1擊敗中國名將樊振東奪冠，並可獨得10萬美元（約新台幣313萬元）冠軍獎金。,406,0,0,0,0,0,17,6
233849906653070_2398474660190573,233849906653070,陳歐珀,Politician,"向鄉親報告重大交通建設進度：「新馬站彎道改善案」已於2019年6月11日決標，並於2019年7月17日進行開工規劃設計。

新馬站曲率半徑為306公尺，堪稱全台最彎彎道，去年在新馬站發生的普悠瑪翻車事故，造成重大傷亡，讓鐵路的安全性及便利性受到挑戰。但因新馬站受限於地形，無法截彎取直，歐珀極力爭取將新馬站納入彎道改善計畫，以保障乘客安全。

目前粗估改善經費約六億元，改善範圍從武荖坑橋北端至蘇澳新站，彎道半徑將從306公尺調整為500公尺。後續有新進度，歐珀也會馬上跟鄉親報告，讓大家放心搭車、安心生活！

#新馬彎道改善
#拚建設顧生活

相關報導：https://reurl.cc/4xOrX

圖片來源：https://reurl.cc/Medan",,photo,https://www.facebook.com/233849906653070/posts/2398474660190573/,2019-07-22T01:56:24+0000,2019-07-22T09:56:24,https://www.facebook.com/chenoupo/photos/a.350413208330072/2398473113524061/?type=3,,,1032,0,0,0,0,0,38,8
233849906653070_2395580560479983,233849906653070,陳歐珀,Politician,"台灣護照再發威！

台灣護照有夠好用！繼德國法蘭克福機場後，義大利羅馬達文西國際機場、錢皮諾機場皆可持台灣護照走自動通關，透過指紋及臉部認證就可以快速出境及入境，年滿14歲持有台灣晶片式護照的旅客都可以使用！",,link,https://www.facebook.com/233849906653070/posts/2395580560479983/,2019-07-20T11:28:15+0000,2019-07-20T19:28:15,https://udn.com/news/story/7371/3932268,台灣護照好棒棒！羅馬2大機場即日起開放台灣旅客自動通關 | 聯合新聞網,台灣護照有夠好用！繼德國法蘭克福機場後，義大利羅馬達文西國際機場、錢皮諾機場皆可持台灣護照走自動通關，透過指紋及臉部認證就可以快速出境及入境，年滿14歲持有台灣晶片式護照的旅客都可以使用。,317,0,0,0,0,0,7,14
233849906653070_2392213627483343,233849906653070,陳歐珀,Politician,"#最近大家都在玩的faceapp

這大概是我80歲的樣子，幸好沒有走鐘太多，臉書標示系統還認得出來是我。

這張圖還有一個重點—就算80歲也要再去 阿芳鹹粥 買超好吃辣椒醬！

#阿芳鹹粥辣椒醬很香
#可以煮麻辣鍋
#80歲的歐珀鄉親尬意某",,photo,https://www.facebook.com/233849906653070/posts/2392213627483343/,2019-07-18T13:21:07+0000,2019-07-18T21:21:07,https://www.facebook.com/chenoupo/photos/a.727857043919018/2392208464150526/?type=3,,,213,0,0,0,0,0,15,1
233849906653070_2391583720879667,233849906653070,陳歐珀,Politician,"邀請大家這個及下個週末一起到頭城參加 頭城老街文化藝術季 ！

第5屆頭城老街文化藝術季，於7月20日起，連續兩個週末在頭城老街展開，活動內容多元精彩，本次以「移居。宜居」的核心精神，探討定居在頭城的外國人與在地居民的生活連結，其中還有一場由定居頭城外國人演出的音樂會。

#頭城老街文化藝術季第5屆
#金魚厝邊",,photo,https://www.facebook.com/233849906653070/posts/2391583720879667/,2019-07-18T04:14:05+0000,2019-07-18T12:14:05,https://www.facebook.com/TouchengArtFest/photos/a.120940538496637/427136904543664/?type=3,頭城老街文化藝術季,"「雖然我來自阿根廷，但我覺得我是台灣人。」

七年前和先生Musaubach 一起來到台灣的年輕藝術家Marina Burana 明蓮花，有著強大的學習力和探索力，起初先是在師大研讀一年華語文課程，接著進入台北藝術大學修習美術系，完成在台灣的學士學位，課本上密密麻麻的外語筆記，紀錄著孜孜不倦與異國文化對話的心路歷程。

來到頭城3年，繽紛作品早已堆滿畫室，日常的所見所聞、和對台灣文化的探索發掘，都是蓮花創作的靈感來源。在今年藝術季中，蓮花將和大家熟悉的拼布畫職人、德安堂中藥房老闆娘 賴淑真老師，一起開設複合媒材作畫工作坊，將各種作畫媒材搭配天然花材，開啟你對創作的想像。原來，生活中的隨手取材，都能為生活添上一點新意。

-
☞☞我想用繪畫療癒生活

複合媒材作畫，讓生活中的隨手取材激發你的想像。
時間：7/28 14:00-16:30
地點：金魚厝邊 （頭城鎮中庸街32號）
費用：500。（限10歲以上參加）
報名連結：https://forms.gle/sUrP5pYQ6YbF49zY6

活動總覽：https://reurl.cc/6n0nV 
Marina Burana：
https://www.marinaburana.com/
https://www.facebook.com/marinaburana/

#2019頭城老街文化藝術季 #生活這樣也可以 #複合媒材作畫 #用繪畫療癒生活 #就算只會畫太陽房子花朵也可以參加 #兩位老師一起陪你畫畫真的賺到",134,0,0,0,0,0,5,0
233849906653070_2389826577722048,233849906653070,陳歐珀,Politician,"‼️丹娜絲颱風11時30分發布陸警 估從宜蘭登陸‼️
🌀歐珀提醒您，趕緊做好防颱準備哦🌀

颱風路徑預計沿著台灣東部海域北上，全台都會受影響，請鄉親盡快做好防颱準備，也務必密切關注颱風動態！

☎️停水諮詢專線1910
☎️停電搶修專線1911
☎️消防局專線通報119、1991
☎️宜蘭縣災害應變中心 03-9311294
🔗台電停電通報 https://goo.gl/C3ZmA6
🔗颱風動態看這裡 https://goo.gl/jwzb58
🔗中央氣象局官網 https://goo.gl/1EijWv

#陳歐珀關心您
#行車注意安全
#分享出去給更多人知道防颱資訊",,photo,https://www.facebook.com/233849906653070/posts/2389826577722048/,2019-07-17T03:45:07+0000,2019-07-17T11:45:07,https://www.facebook.com/chenoupo/photos/a.727857043919018/2389826527722053/?type=3,,,172,0,0,0,0,0,7,0
233849906653070_2388429467861759,233849906653070,陳歐珀,Politician,"✨宜蘭火車站後站搭建風雨走廊協調會✨

宜蘭後火車站是民眾轉乘客運重要的出入口，但宜蘭多雨的氣候常造成縣民與旅客的不便，歐珀日前接獲民眾的陳情，希望可以搭建風雨走廊，以免遇到雨天就淋得一身濕。

歐珀今日邀集鐵路局、宜蘭市公所等相關單位會勘，請用地開發機關宜蘭縣政府盡速規劃，若提出相關需求，歐珀會全力協助爭取，讓民眾的生活更便利。

目前歐珀也爭取經費協助鐵路局進行縣內四個火車站裝修工程，例如蘇澳新站站前廣場的規劃、大溪車站環境整理及照明系統整修、礁溪車站門面整修工程等，宜蘭縣要成為觀光大縣，車站門面絕對要顧好，才能留給旅客好印象，進而帶動產業發展！

#宜蘭火車站 #風雨走廊
#拚建設顧生活
#做實事看得見",,photo,https://www.facebook.com/233849906653070/posts/2388429467861759/,2019-07-16T09:55:54+0000,2019-07-16T17:55:54,https://www.facebook.com/chenoupo/photos/a.350413208330072/2388427097861996/?type=3,Photos from 陳歐珀's post,,797,0,0,0,0,0,35,6
233849906653070_2387060367998669,233849906653070,陳歐珀,Politician,"報告寶清兄，我完成挑戰了✅

以前曾經學過空手道，雖然寶刀有點年紀，但腳依舊很有力！過程中差點把小編的手踢斷、瓶子噴飛三次、水濺得到處都是⋯終於，我完成挑戰啦～～

年輕腳力一定一級棒的蔡適應委員！換你接受挑戰囉～接招吧💪🏻

鄭寶清

#另類的深夜福利
#瓶蓋踢起來",,video,https://www.facebook.com/233849906653070/posts/2387060367998669/,2019-07-15T15:03:54+0000,2019-07-15T23:03:54,https://www.facebook.com/chenoupo/videos/357856578235986/,,,239,0,0,0,0,0,15,5
233849906653070_2437272052977500,233849906653070,陳歐珀,Politician,#守護民主 #撐香港,陳歐珀,video,https://www.facebook.com/233849906653070/posts/2437272052977500/,2019-08-13T15:32:13+0000,2019-08-13T23:32:13,https://www.facebook.com/pnnpts/videos/1302492849902337/,公視新聞網 PNN,"【#PLive】 Hong Kong International Airport 香港國際機場  最新情況

影音來源：AP 美聯社",83,0,0,0,0,0,2,2
233849906653070_2435203796517659,233849906653070,陳歐珀,Politician,"✨青年的需求，我們最知道✨

今天是812國際青年日，歐珀想跟大家分享從蔡英文總統上任以來，為了讓青年朋友過更好的生活，行政和立法團隊協力從各面向著手改革，例如有感減稅、擴大租屋補貼、育兒津貼、護兒四法修訂等，未來我們會繼續努力，讓青年敢婚、敢生，「青年的需求，我們最知道！」

蔡英文 Tsai Ing-wen

#小英執政三年有成
#國際青年日
#拚建設顧生活
#陳歐珀

✅相揪跟歐珀line@作伙👉https://line.me/R/ti/p/%40cli8356v",,photo,https://www.facebook.com/233849906653070/posts/2435203796517659/,2019-08-12T11:51:11+0000,2019-08-12T19:51:11,https://www.facebook.com/chenoupo/photos/a.350413208330072/2435202393184466/?type=3,,,332,0,0,0,0,0,5,7
233849906653070_2435080856529953,233849906653070,陳歐珀,Politician,"#一國兩制不可信

香港機場即將緊急關閉！機場網路也將切斷！
天佑香港，希望暴力衝突不要再加劇。

撐香港，我們要團結挺民主！

#撐香港",,photo,https://www.facebook.com/233849906653070/posts/2435080856529953/,2019-08-12T10:06:06+0000,2019-08-12T18:06:06,https://www.facebook.com/chenoupo/photos/a.350413208330072/2435075553197150/?type=3,,,188,0,0,0,0,0,8,7
233849906653070_2434943009877071,233849906653070,陳歐珀,Politician,"親子閱讀悅讀趣~羅東場~

週末跟孩子一起聽故事、動手做，看孩子們快樂玩、健康成長，其實最開心的是爸爸媽媽！孩子明亮的雙眼，就是我們希望的未來！

捲捲姐姐故事美勞屋
媽媽號
羅東樹林里活動中心

#拚建設顧生活
#陳歐珀",,photo,https://www.facebook.com/233849906653070/posts/2434943009877071/,2019-08-12T07:50:44+0000,2019-08-12T15:50:44,https://www.facebook.com/chenoupo/photos/a.350413208330072/2434558839915488/?type=3,Photos from 陳歐珀's post,,148,0,0,0,0,0,4,1
233849906653070_2434549263249779,233849906653070,陳歐珀,Politician,,陳歐珀 updated their cover photo.,photo,https://www.facebook.com/233849906653070/posts/2434549263249779/,2019-08-12T01:36:38+0000,2019-08-12T09:36:38,https://www.facebook.com/chenoupo/photos/a.348579685180091/2217206258317415/?type=3,陳歐珀's cover photo,,446,0,0,0,0,0,36,1
233849906653070_2433452620026110,233849906653070,陳歐珀,Politician,"#小英執政三年有成
#22年來首次平衡預算",,photo,https://www.facebook.com/233849906653070/posts/2433452620026110/,2019-08-11T11:57:57+0000,2019-08-11T19:57:57,https://www.facebook.com/tsaiingwen/photos/a.390960786064/10155999357031065/?type=3,蔡英文 Tsai Ing-wen,"你知道什麼叫做「平衡預算」嗎？
　　
政府在編列年度預算時，如果「歲入」和「歲出」相等，收入多少錢，就花多少錢，那就是「平衡預算」。相反的，如果歲出大於歲入，則叫赤字預算。
　　
22年來，中央政府的總預算都是編列赤字預算。不過在林全、賴清德、蘇貞昌三任行政院長的努力下，我們加薪、減稅，總決算卻可以連續兩年達成歲入歲出賸餘，表示政府財政治理能力比較過去更好。
　　
明年度，我們更進一步，終於達到中央政府總預算案編列為「平衡預算」的目標。我們會做事又能省錢，是最遵守財政紀律的政府！
　　
#財政小教室
#小英執政三年有成",421,0,0,0,0,0,11,4
233849906653070_2431737163530989,233849906653070,陳歐珀,Politician,"提醒各位鄉親好友多加注意，8月13日(二)開始宜蘭橋即將進行封橋拆除作業！
一般小客車、機車等請多加利用兩旁便橋通行，15噸以上大貨車或聯結車請改道😊

#拚建設顧生活
#宜蘭橋改建
#陳歐珀",,photo,https://www.facebook.com/233849906653070/posts/2431737163530989/,2019-08-10T12:10:44+0000,2019-08-10T20:10:44,https://www.facebook.com/chenoupo/photos/a.727857043919018/2431734336864605/?type=3,,,295,0,0,0,0,0,11,5
233849906653070_2428414257196613,233849906653070,陳歐珀,Politician,"台灣難波萬！ 健康照護系統世界第一！
健保是台灣的驕傲！",,link,https://www.facebook.com/233849906653070/posts/2428414257196613/,2019-08-08T13:02:57+0000,2019-08-08T21:02:57,https://m.ctee.com.tw/livenews/ch/chinatimes/20190808002707-260405,台灣驕傲！ 我健康照護體系被評世界第一 | 生活 | 20190808 | 即時新聞,台灣健保再度受到國際高度肯定，根據CEOWORLD雜誌 (世界著名商業雜誌)2019年針對世界89個國家的「健康照護指標」進行評比，台灣名列世界第1，此次除了5個歐洲國家與澳洲外，亞洲共有4個國家名列前10名，從100分指標總分中，.....,210,0,0,0,0,0,7,19
233849906653070_2428327353871970,233849906653070,陳歐珀,Politician,"🌀歐珀提醒您，利奇馬颱風快訊🌀

宜蘭縣政府宣布，8/9日(五)停止上班上課

受強烈颱風「利奇馬」影響，宜蘭已達停止上班上課標準，請大家注意安全做好防颱準備。

☎️宜蘭縣災害應變中心 03-9311294或1999
🔗台電停電通報 https://goo.gl/C3ZmA6
🔗颱風動態看這裡 https://goo.gl/jwzb58
🔗中央氣象局官網 https://goo.gl/1EijWv

#陳歐珀關心您
#注意安全",,photo,https://www.facebook.com/233849906653070/posts/2428327353871970/,2019-08-08T11:59:15+0000,2019-08-08T19:59:15,https://www.facebook.com/chenoupo/photos/a.727857043919018/2428327207205318/?type=3,,,319,0,0,0,0,0,10,11
233849906653070_2428085107229528,233849906653070,陳歐珀,Politician,"蘇貞昌院長日前到花蓮視察蘇花改仁水隧道工程，歐珀也藉這個機會，遞交建議書給院長，建請院長協助蘇花改明年1月5日全線通車後，對宜蘭交通之衝擊應有妥善因應措施。

如長期的「國五銜接蘇花改工程」、「東澳至南澳段改善工程」相關規劃，及短期的「國五銜接台九線冬山增建交流道」評估，紓解新馬地區交通雍塞，解決宜蘭交通瓶頸路段，並提升整體東部公路運輸系統，讓宜花東交通發展再升級。

#蘇花改2020年全線通車
#國五銜接蘇花改 #東澳南澳隧道
#冬山交流道
#拚建設顧生活",陳歐珀 is with 陳歐珀.,photo,https://www.facebook.com/233849906653070/posts/2428085107229528/,2019-08-08T08:23:53+0000,2019-08-08T16:23:53,https://www.facebook.com/chenoupo/photos/a.727857043919018/2428084833896222/?type=3,Photos from 陳歐珀's post,,461,0,0,0,0,0,10,8
233849906653070_2427410997296939,233849906653070,陳歐珀,Politician,"歐珀提供給大家災害應變相關資訊
請大家注意安全⚠️

☎️宜蘭縣災害應變中心 03-9311294
🔗台電停電通報 https://goo.gl/C3ZmA6

🚨地震報告
發布單位：中央氣象局
08/08 05:28臺灣東部海域發生規模6.0有感地震，最大震度宜蘭縣武塔6級。

影響範圍：宜蘭縣、基隆市、臺北市、新北市、桃園市、新竹市、新竹縣、苗栗縣、臺中市、彰化縣、南投縣、雲林縣、嘉義縣、嘉義市、臺南市、高雄市、屏東縣、臺東縣、花蓮縣、澎湖縣",,photo,https://www.facebook.com/233849906653070/posts/2427410997296939/,2019-08-07T21:46:24+0000,2019-08-08T05:46:24,https://www.facebook.com/chenoupo/photos/a.727857043919018/2427410967296942/?type=3,,,233,0,0,0,0,0,6,3
233849906653070_2427399077298131,233849906653070,陳歐珀,Politician,不小的地震，大家是否平安呢？,,status,https://www.facebook.com/233849906653070/posts/2427399077298131/,2019-08-07T21:34:54+0000,2019-08-08T05:34:54,,,,244,0,0,0,0,0,17,1
233849906653070_2426295184075187,233849906653070,陳歐珀,Politician,"❗️利奇馬颱風來勢洶洶，敬請鄉親做好防颱準備❗️
中央氣象局推估利奇馬颱風影響台灣最劇烈時間為8月8日至8月10日！

今天晚上不管有沒有過節，除了帶墨鏡怕被閃以外，也要記得攜帶雨具出門，以防強風大雨突襲！

🌀相關資訊管道🌀
☎️宜蘭縣災害應變中心 03-9311294
🔗台電停電通報 https://goo.gl/C3ZmA6
🔗颱風動態看這裡 https://goo.gl/jwzb58
🔗中央氣象局官網 https://goo.gl/1EijWv

#陳歐珀關心您
#注意安全
#分享出去給更多人知道防颱資訊

圖片來源：國家災害防救科技中心line@",,photo,https://www.facebook.com/233849906653070/posts/2426295184075187/,2019-08-07T06:54:37+0000,2019-08-07T14:54:37,https://www.facebook.com/chenoupo/photos/a.727857043919018/2426295094075196/?type=3,Photos from 陳歐珀's post,,195,0,0,0,0,0,5,3
233849906653070_2424763800894992,233849906653070,陳歐珀,Politician,"祝大家父親節快樂！
千萬別吝嗇把愛說出口，真的說不出口的話，就⋯用唱的吧😂

🤩小編嚴選推薦歌單🤩
賴銘偉-伊是阮老爸 (黃惠慈 推薦😊)
李千那-爸爸
蘇打綠-小時候
李宗盛-新寫的舊歌
蕭敬騰-爸爸
萬芳-原來我們都是愛著的
亂彈阿翔-永遠的靠岸
洪榮宏+周杰倫-阿爸
周杰倫-超人不會飛

#歡迎大家一起分享
#父親節快樂",陳歐珀 updated their cover photo.,photo,https://www.facebook.com/233849906653070/posts/2424763800894992/,2019-08-06T08:59:31+0000,2019-08-06T16:59:31,https://www.facebook.com/chenoupo/photos/a.348579685180091/2424763664228339/?type=3,陳歐珀's cover photo,,163,0,0,0,0,0,6,3
233849906653070_2423270901044282,233849906653070,陳歐珀,Politician,"這兩週，許多人都在安排父親節家庭活動的時間，看要提早一個週末回家聚聚餐，或延至下個週末到戶外走走，都希望能在這溫馨的節日，給父親最溫暖的祝福與陪伴。

「有爸爸可以一起過節，真的很幸福。」
但有些人日夜思念，也不見得能將情感傳遞到最愛的阿爸身邊。

宜蘭郵局特將關懷觸角延伸到宜蘭監獄，舉辦「手寫明信片 傳遞感恩情」父親節感恩活動，幫助收容人能夠透過書寫明信片的方式，傳達對父親及至親家人的感謝之情，也希望這些書信能暫時代替他們，陪伴最敬愛的父親及家人，直到他們重獲新生的那天。

這是非常富有意義與情感的父親節感恩活動，感謝宜蘭郵局的用心，透過親情的傳遞來串起收容人與至親之聯繫，也祝福他們能早日與家人團聚，勇敢面對未來的挑戰，開創屬於自己美好的人生。

#父親節感恩活動
#宜蘭郵局傳情
#拚建設顧生活
#陳歐珀",陳歐珀 is with 陳歐珀.,photo,https://www.facebook.com/233849906653070/posts/2423270901044282/,2019-08-05T12:15:06+0000,2019-08-05T20:15:06,https://www.facebook.com/chenoupo/photos/a.727857043919018/2423250991046273/?type=3,Photos from 陳歐珀's post,,210,0,0,0,0,0,5,3
233849906653070_2421363497901689,233849906653070,陳歐珀,Politician,"小英總統認證，宜蘭農產品就是讚👍

小英總統今天來到宜蘭員山推廣咱尚好呷ㄟ「宜蘭紅心芭樂」，以及來到宜蘭伴手禮排行榜上人氣名店「橘之鄉蜜餞形象館」體驗DIY做蜜餞，來宜蘭就是好吃又好玩！是來享受生活、品嚐農產品，不是來逛「後花園」！

「拚外銷、創新高」
大家知道嗎？臺灣農產品上半年度水果出口值42.3億元，創近19年新高。這幾年政府持續推廣與新南向國家共同設立農業示範區，與協助國內業者於新南向國家投資布局，把臺灣的農產品賣到世界每個角落。

「顧生活，助農民」
歐珀會持續在立法院努力保障農民、升級農業發展與改善農民生產及生活環境而努力。7月18日行政院通過「農業保險法」，讓農民朋友能夠得到最實質的幫助、多一份保障。近期中央也提出許多嘉惠農民的新措施，如：「農機具補助」從4億變8億，自今年7月10日起更新增到35種項目，已經有五萬名農友受惠！另外，還有「肥料補助」：40公斤裝的肥料，每包降價20元，也有補助有機肥。

歐珀也將繼續與小英總統及行政團隊配合，透過更接地氣的執政，共同攜手，為臺灣創造更多的豐盛和美好。

#宜蘭紅心芭樂
#橘之鄉
#宜蘭金棗
#蔡英文
#陳歐珀
#我是宜蘭人
#拚建設顧生活",,photo,https://www.facebook.com/233849906653070/posts/2421363497901689/,2019-08-04T10:00:55+0000,2019-08-04T18:00:55,https://www.facebook.com/chenoupo/photos/a.350413208330072/2421361437901895/?type=3,Photos from 陳歐珀's post,,1356,0,0,0,0,0,23,17
233849906653070_2421172554587450,233849906653070,陳歐珀,Politician,"今天歐珀與慧諭很早就起床，就是要來參加「i88公益路跑活動」，跟大家一起「來運動、顧健康」，也趁這個機會跟現場的朋友們預祝爸爸節快樂喔！

#i88
#帶著爸爸動茲動
#父親節快樂
#陳歐珀",,photo,https://www.facebook.com/233849906653070/posts/2421172554587450/,2019-08-04T06:05:24+0000,2019-08-04T14:05:24,https://www.facebook.com/chenoupo/photos/a.350413208330072/2421169147921124/?type=3,Photos from 陳歐珀's post,,390,0,0,0,0,0,5,3
233849906653070_2417792404925465,233849906653070,陳歐珀,Politician,"很高興能夠到時代力量宜蘭黨部「就是要選」營隊，和年輕人互相交流、分享！

年底的選戰非常重要，希望年輕人可以勇敢站出來，一起守住台灣、守護民主！ 

黃捷 鳳山捷伴同行 林正芳

#就是要選
#地方政治工作營
#青年參政
#公民論壇",,photo,https://www.facebook.com/233849906653070/posts/2417792404925465/,2019-08-02T07:06:21+0000,2019-08-02T15:06:21,https://www.facebook.com/chenoupo/photos/a.727857043919018/2417792361592136/?type=3,,,1064,0,0,0,0,0,20,6
233849906653070_2416040735100632,233849906653070,陳歐珀,Politician,"組黨是憲法賦予給人民的自由、民主精神的展現，也是因為一群人有共同理念而結合。民主進步黨的共同理念就是保護台灣、守護民主，捍衛民主自由，不向極權低頭。

蔣渭水先生是宜蘭出生的民主先賢，也是台灣民主運動先驅、民主運動家，一生理念為「反抗權威、反抗殖民、反抗對台灣人民的壓迫」，而柯市長的「兩岸一家親」的立場主張，與蔣渭水先生的理念有所矛盾，普遍宜蘭鄉親不太能接受。

蔣渭水先生也一再呼籲「同胞要團結，團結才有力」。2020年大選是台灣民主價值、台灣主權要延續的重要一年，台灣本土力量一定要團結對抗中國壓迫，守護台灣主權，莫使今日香港變成明日台灣。",,link,https://www.facebook.com/233849906653070/posts/2416040735100632/,2019-08-01T06:37:06+0000,2019-08-01T14:37:06,https://m.ltn.com.tw/news/politics/breakingnews/2870601,柯P組黨》連結蔣渭水 陳歐珀：宜蘭鄉親不能接受 - 政治 - 自由時報電子報,台北市長柯文哲籌組「台灣民眾黨」，黨名直接抄襲台灣民主先驅、宜蘭人精神象徵之一的蔣渭水所創的政黨，消息傳回宜蘭後，地方民眾憤慨；宜蘭民進黨立委陳歐珀說，蔣的理念是反抗威權、反抗對台灣人民的壓迫，與柯的...,566,0,0,0,0,0,31,38
233849906653070_2415034568534582,233849906653070,陳歐珀,Politician,"宜蘭水燈節是宜蘭市每年重要的慶典活動之一，大街小巷人潮眾多，展現宜蘭的人情味和熱情。
每個團體也都用不同的方式來詮釋自己對於「宜蘭文化」的定義，表演內容傳統中又融入創新，十分精彩！

遊街表演每年都不太一樣，唯一不變的是一同祈求風調雨順、國泰民安的誠心！

#宜蘭水燈節 #慶讚中元
#拚建設顧生活",陳歐珀 is with 陳歐珀.,photo,https://www.facebook.com/233849906653070/posts/2415034568534582/,2019-07-31T16:30:59+0000,2019-08-01T00:30:59,https://www.facebook.com/chenoupo/photos/a.727857043919018/2415034098534629/?type=3,Photos from 陳歐珀's post,,332,0,0,0,0,0,8,4
233849906653070_2414708371900535,233849906653070,陳歐珀,Politician,"宜蘭市的朋友們
剛剛有看到歐珀跟你揮揮手嗎？👋
台版萬聖節在今晚揭開序幕啦！

#宜蘭水燈節
#平安順興
#合境平安",陳歐珀 with 江聰淵 in Yilan City.,photo,https://www.facebook.com/233849906653070/posts/2414708371900535/,2019-07-31T13:03:56+0000,2019-07-31T21:03:56,https://www.facebook.com/chenoupo/photos/a.727857043919018/2414707388567300/?type=3,,,399,0,0,0,0,0,10,4
233849906653070_2414262875278418,233849906653070,陳歐珀,Politician,"本篇重點：快來訂宜蘭的紅心芭樂！

宜蘭農特產品質優、味道佳，深受台灣各地民眾喜愛，為了讓宜蘭農民辛苦栽種的農產品能夠被更多人看見，歐珀從三年前開始，請中華郵政協助規劃銷售管道，透過郵局在各地的通路及網路，將宜蘭農特產行銷全台。

農民辛苦栽種的水果，最希望能賣出好價格、帶來好銷量，透過這樣公部門與民間攜手合作的行銷方式，拓展行銷管道，提高宜蘭農特產品牌知名度，進而增加農民朋友收入，改善農民生活品質。

第一年，我們成功行銷瓜中之王─哈密瓜，第二年，致力推廣宜蘭最有名的金棗，今年，要讓大家品嘗員山「吃軟不吃硬」的紅心芭樂！

歐珀拋磚引玉訂購了100盒紅心芭樂，要跟外縣市好友分享，希望大家一起「購」起來，把宜蘭員山的紅心芭樂「發揚光大」！

紅心芭樂訂購看這邊→ https://reurl.cc/4Ar6Y 

#這才是真正的發大財
#拚建設顧生活
#陳歐珀",,photo,https://www.facebook.com/233849906653070/posts/2414262875278418/,2019-07-31T06:57:54+0000,2019-07-31T14:57:54,https://www.facebook.com/chenoupo/photos/a.350413208330072/2414262588611780/?type=3,Photos from 陳歐珀's post,,528,0,0,0,0,0,7,5
233849906653070_2412196968818342,233849906653070,陳歐珀,Politician,"居住在礁溪火車站附近的民眾陳情，時常被半夜的火車維修、養護等工作影響而無法入眠，長期造成身心俱疲，甚至想掛白布條以示抗議，歐珀召開協調會並至現場會勘，希望能夠透過以植栽或設置隔音牆等方式，改善居民生活品質。

火車噪音可分為軌道及車輛兩種類型，軌道部分目前礁溪段已在進行軌道改善，預計年底完成，車輛噪音可協調設置隔音牆或以密集增加植栽的方式改善。

但平交道西側北端若設置隔音牆，可能會嚴重影響景觀與通風，建議以植栽的方式改善，除了可減少噪音、施工迅速外，對空氣品質的提升及景觀美化也有幫助。

已與附近居民達成共識，請鐵路局於一個月內提出平交道西側北端植栽種植計畫，並於今年年底種植完成。另平交道西側南端請鐵路局與相關單位協助進行噪音檢測，若超過標準，由鐵路局設置隔音牆等措施，盡早改善居民生活與居住品質。

#礁溪火車站噪音
#拚建設顧生活
#做實事看得見",,photo,https://www.facebook.com/233849906653070/posts/2412196968818342/,2019-07-30T01:44:39+0000,2019-07-30T09:44:39,https://www.facebook.com/chenoupo/photos/a.350413208330072/2412196582151714/?type=3,Photos from 陳歐珀's post,,875,0,0,0,0,0,17,4
